idx,I/E,S/N,T/F,J/P
31,0.31070980429649353,0.6467952728271484,0.5991175174713135,0.3965904414653778
32,0.4762539565563202,0.467387318611145,0.5727087259292603,0.5450573563575745
33,0.30018097162246704,0.6761114001274109,0.6290808320045471,0.3702346682548523
34,0.47399330139160156,0.5038976073265076,0.6116387844085693,0.5209048986434937
35,0.38311657309532166,0.508850634098053,0.4016081690788269,0.5192029476165771
36,0.4390075206756592,0.5105558037757874,0.4400900900363922,0.5408377647399902
37,0.7352708578109741,0.5284859538078308,0.3242488503456116,0.6491713523864746
38,0.2620166540145874,0.6492525935173035,0.5910694003105164,0.3844251036643982
39,0.4520498514175415,0.5230708718299866,0.5522091388702393,0.5181013345718384
40,0.5602319240570068,0.4556156396865845,0.48695313930511475,0.5768868327140808
41,0.5841441750526428,0.4798770248889923,0.5040292143821716,0.5766342878341675
42,0.5570574402809143,0.47147342562675476,0.4839046597480774,0.5817880034446716
43,0.5771694183349609,0.4413866102695465,0.47147804498672485,0.5843117833137512
44,0.4471029043197632,0.5339975953102112,0.5669689178466797,0.4584153890609741
45,0.39569395780563354,0.5010101199150085,0.39700013399124146,0.5295366048812866
46,0.2723083794116974,0.6870384216308594,0.5693543553352356,0.4201636016368866
47,0.2688634693622589,0.662445068359375,0.5797613263130188,0.39349305629730225
48,0.46975481510162354,0.48411500453948975,0.5829759240150452,0.5015669465065002
49,0.5841692686080933,0.45549196004867554,0.4618314504623413,0.5741204619407654
50,0.406465619802475,0.5066684484481812,0.418153315782547,0.4857708513736725
51,0.6105184555053711,0.5377123951911926,0.4650021493434906,0.6286938786506653
52,0.5652900338172913,0.4662729501724243,0.494594931602478,0.5971136093139648
53,0.27226030826568604,0.659537136554718,0.5700356960296631,0.3818519711494446
54,0.278264582157135,0.635138988494873,0.49214622378349304,0.4130189120769501
55,0.5751191973686218,0.4724003076553345,0.4708942472934723,0.5695123672485352
56,0.5715418457984924,0.47175970673561096,0.5010241866111755,0.5943738222122192
57,0.732542872428894,0.5532005429267883,0.3447054624557495,0.6635429859161377
58,0.43784481287002563,0.5135518312454224,0.5695043206214905,0.44478362798690796
59,0.41935253143310547,0.5054925680160522,0.4010770320892334,0.5109515190124512
60,0.2640864849090576,0.6481055021286011,0.603661060333252,0.37560099363327026
61,0.7229388952255249,0.5556191802024841,0.35229551792144775,0.6529479026794434
62,0.4559670686721802,0.4926488697528839,0.5891417860984802,0.4915599822998047
63,0.4510747790336609,0.5188894867897034,0.5662091374397278,0.5114358067512512
64,0.5730757713317871,0.4738464057445526,0.4662547707557678,0.5663611888885498
65,0.5791678428649902,0.4712774455547333,0.5001914501190186,0.5882479548454285
66,0.2768125832080841,0.6660011410713196,0.5724467635154724,0.39009761810302734
67,0.42413330078125,0.5662230849266052,0.6164059042930603,0.47140640020370483
68,0.7308144569396973,0.5569548606872559,0.34247976541519165,0.6702790856361389
69,0.41594505310058594,0.5099496841430664,0.42023587226867676,0.49411946535110474
70,0.35738605260849,0.5217830538749695,0.3938385248184204,0.5227608680725098
71,0.7387655377388,0.5318284034729004,0.33330875635147095,0.6630979776382446
72,0.27145206928253174,0.6770537495613098,0.5862260460853577,0.39768552780151367
73,0.29726356267929077,0.6273398995399475,0.4681747257709503,0.43291035294532776
74,0.3844003975391388,0.5290958285331726,0.4119454026222229,0.5327494144439697
75,0.5892146229743958,0.530404269695282,0.4552302956581116,0.6223098039627075
76,0.4455057978630066,0.5028643608093262,0.5667252540588379,0.4965682029724121
77,0.573597252368927,0.4617401659488678,0.5049524903297424,0.6019092202186584
78,0.551264226436615,0.43705132603645325,0.4806167483329773,0.5866432785987854
79,0.29836276173591614,0.6074835658073425,0.5492942929267883,0.36331161856651306
80,0.2790586054325104,0.6831190586090088,0.6167976260185242,0.36215177178382874
81,0.4307621717453003,0.5192550420761108,0.5712366700172424,0.48601317405700684
82,0.7344158887863159,0.5239735245704651,0.33902496099472046,0.6702812314033508
83,0.5683614015579224,0.4631814658641815,0.4777354300022125,0.5799349546432495
84,0.4080209732055664,0.5212205648422241,0.41026973724365234,0.520012378692627
85,0.4230899214744568,0.5428138375282288,0.46062275767326355,0.5750072598457336
86,0.4315947890281677,0.5278061032295227,0.5744629502296448,0.49963584542274475
87,0.4085090160369873,0.5041049122810364,0.41235971450805664,0.5236123204231262
88,0.3843005299568176,0.5036128759384155,0.40179675817489624,0.5193160176277161
89,0.4629804491996765,0.48556989431381226,0.5884855389595032,0.4953922629356384
90,0.5737380981445312,0.46776390075683594,0.5149064064025879,0.5968295335769653
91,0.4454338550567627,0.5575559139251709,0.5725327730178833,0.4452809691429138
92,0.26645147800445557,0.6872156262397766,0.6229912042617798,0.41061946749687195
93,0.2924623489379883,0.6428300142288208,0.49224042892456055,0.41778331995010376
94,0.5643733739852905,0.46785664558410645,0.4919833242893219,0.5894766449928284
95,0.45860081911087036,0.4726333022117615,0.5682849287986755,0.4831491708755493
96,0.2732796370983124,0.6724327802658081,0.5748087167739868,0.3832332491874695
97,0.4485119879245758,0.4996642470359802,0.5714513659477234,0.5049581527709961
98,0.2996719777584076,0.651948094367981,0.49798819422721863,0.38596320152282715
99,0.46036452054977417,0.48775413632392883,0.5632601976394653,0.5369577407836914
100,0.4669204354286194,0.484433650970459,0.5693731904029846,0.4844288229942322
101,0.2778529226779938,0.6839674711227417,0.5635258555412292,0.4245377779006958
102,0.3798704147338867,0.5112667083740234,0.4051531255245209,0.5206760168075562
103,0.44182848930358887,0.5335740447044373,0.46370458602905273,0.5516253709793091
104,0.27925220131874084,0.6562779545783997,0.5745401978492737,0.3665113151073456
105,0.5729209780693054,0.4719334840774536,0.49719467759132385,0.5925189256668091
106,0.3599444627761841,0.4603968858718872,0.3731004297733307,0.4764244556427002
107,0.4520113468170166,0.5567365288734436,0.5381930470466614,0.4694858193397522
108,0.27530306577682495,0.6785918474197388,0.6090505719184875,0.3923691511154175
109,0.5756799578666687,0.4547984004020691,0.4748419523239136,0.5929346084594727
110,0.5734873414039612,0.4747387170791626,0.49783042073249817,0.5918400287628174
111,0.6192474365234375,0.5288333892822266,0.45354244112968445,0.6152746677398682
112,0.5626140832901001,0.4716745615005493,0.5239999294281006,0.6087356805801392
113,0.40629875659942627,0.5052890181541443,0.40269735455513,0.506957471370697
114,0.5773374438285828,0.4843651354312897,0.5177939534187317,0.5937445163726807
115,0.5665349364280701,0.4546163082122803,0.487064927816391,0.595638632774353
116,0.46576330065727234,0.518957257270813,0.5868027210235596,0.49699386954307556
117,0.4218287467956543,0.5004951357841492,0.4203495681285858,0.5172869563102722
118,0.5674106478691101,0.45755425095558167,0.453328013420105,0.5535245537757874
119,0.46767598390579224,0.5115725994110107,0.5805985331535339,0.48213285207748413
120,0.7298150658607483,0.5440164804458618,0.3549312651157379,0.6682977080345154
121,0.37307918071746826,0.5279260873794556,0.40689313411712646,0.5374473929405212
122,0.5710031986236572,0.48270246386528015,0.46486666798591614,0.5627725720405579
123,0.5750048756599426,0.47621461749076843,0.4752787947654724,0.5813179016113281
124,0.2803066074848175,0.6698156595230103,0.5330710411071777,0.41954275965690613
125,0.7433038949966431,0.5354443192481995,0.32900547981262207,0.6596843004226685
126,0.5760109424591064,0.46151459217071533,0.4580555856227875,0.5804135799407959
127,0.2757769227027893,0.6724264025688171,0.5684957504272461,0.39214619994163513
128,0.3733847439289093,0.4547140300273895,0.3766450583934784,0.4713685214519501
129,0.4806238114833832,0.44735556840896606,0.570975124835968,0.5223391056060791
130,0.5825295448303223,0.5186203122138977,0.5171384811401367,0.5945666432380676
131,0.7149930596351624,0.547056257724762,0.3642543852329254,0.6455234289169312
132,0.43235087394714355,0.5500449538230896,0.5709627866744995,0.449266254901886
133,0.4635430574417114,0.5489209890365601,0.6003050804138184,0.5257656574249268
134,0.7226094007492065,0.5519683361053467,0.3375664949417114,0.6641850471496582
135,0.4713212251663208,0.47478049993515015,0.5451226830482483,0.5119611620903015
136,0.43804192543029785,0.5647860765457153,0.6039167046546936,0.49591198563575745
137,0.4751027822494507,0.4694904685020447,0.5849722623825073,0.507849395275116
138,0.38199228048324585,0.5311755537986755,0.41539329290390015,0.5281919240951538
139,0.42446112632751465,0.520862340927124,0.5737735629081726,0.4706730842590332
140,0.5644323825836182,0.45746034383773804,0.49348193407058716,0.5949200987815857
141,0.2839151620864868,0.6859802007675171,0.6333465576171875,0.365368515253067
142,0.5655989646911621,0.45373573899269104,0.4925721287727356,0.6002334356307983
143,0.6078904867172241,0.5426582098007202,0.4794512987136841,0.625481367111206
144,0.6121042370796204,0.5251016020774841,0.4573991596698761,0.6108934283256531
145,0.45699039101600647,0.510942280292511,0.5782303214073181,0.47388389706611633
146,0.27010008692741394,0.6727122068405151,0.5848987698554993,0.3934592306613922
147,0.7319623231887817,0.5631536841392517,0.3479194641113281,0.6691626310348511
148,0.5660474300384521,0.46311870217323303,0.4920479655265808,0.5691336989402771
149,0.41088390350341797,0.5282601714134216,0.434364378452301,0.5631486773490906
150,0.2772490978240967,0.6761304140090942,0.5748376250267029,0.38536199927330017
151,0.471144437789917,0.48651933670043945,0.5828960537910461,0.5162621736526489
152,0.5561239719390869,0.47158098220825195,0.4502086043357849,0.5489630103111267
153,0.6303297281265259,0.5175771117210388,0.45373162627220154,0.6088005304336548
154,0.560939371585846,0.4540562033653259,0.4910738170146942,0.5901004076004028
155,0.5704627633094788,0.4865889847278595,0.5031817555427551,0.5855581164360046
156,0.2887426018714905,0.6597479581832886,0.5097170472145081,0.42685961723327637
157,0.4257069230079651,0.5066266655921936,0.4085732400417328,0.5123711824417114
158,0.2750129699707031,0.6787494421005249,0.5733560919761658,0.3880198895931244
159,0.37967637181282043,0.48949360847473145,0.3893696367740631,0.5083355903625488
160,0.7069421410560608,0.558240532875061,0.3811032176017761,0.643166720867157
161,0.2683713734149933,0.6901140213012695,0.5693960785865784,0.41877859830856323
162,0.2861253619194031,0.6508989334106445,0.5072622299194336,0.39967775344848633
163,0.5757235884666443,0.48364683985710144,0.4670080840587616,0.5675291419029236
164,0.3905215263366699,0.49458470940589905,0.39411982893943787,0.5082268714904785
165,0.577926516532898,0.5134440660476685,0.5132725238800049,0.5915733575820923
166,0.4721167981624603,0.4723641872406006,0.5544394850730896,0.5341647267341614
167,0.57878577709198,0.457721471786499,0.4678806662559509,0.5614360570907593
168,0.5624983310699463,0.45838549733161926,0.499586820602417,0.5946465730667114
169,0.26237592101097107,0.6570613980293274,0.6055451035499573,0.3701796531677246
170,0.7309924960136414,0.5451631546020508,0.3289004862308502,0.6719649434089661
171,0.555812418460846,0.4649909734725952,0.4954773485660553,0.585456371307373
172,0.5758295059204102,0.4874613285064697,0.5212016105651855,0.5984283685684204
173,0.2725227177143097,0.6797038912773132,0.5684640407562256,0.4113037884235382
174,0.5860626697540283,0.48208266496658325,0.4753967523574829,0.5742749571800232
175,0.6227898597717285,0.5361186265945435,0.4586443305015564,0.6308459043502808
176,0.4396021366119385,0.5645843148231506,0.5805941224098206,0.43570852279663086
177,0.47467726469039917,0.505511999130249,0.5815580487251282,0.5143533945083618
178,0.42805707454681396,0.5266542434692383,0.5902299880981445,0.485604465007782
179,0.7218368649482727,0.5573299527168274,0.35518741607666016,0.6570806503295898
180,0.4506113827228546,0.500941276550293,0.5573370456695557,0.44663527607917786
181,0.45236852765083313,0.533806324005127,0.5931639075279236,0.5055350661277771
182,0.587343156337738,0.5225727558135986,0.4593854248523712,0.6254859566688538
183,0.2698894441127777,0.6439247727394104,0.6045633554458618,0.38096868991851807
184,0.4567855894565582,0.48326754570007324,0.5513019561767578,0.4799361228942871
185,0.27702516317367554,0.6568199992179871,0.5800074338912964,0.363473117351532
186,0.7293919324874878,0.5602115988731384,0.3414706587791443,0.663573145866394
187,0.40326106548309326,0.5135017037391663,0.4063310921192169,0.5106644630432129
188,0.5696748495101929,0.45801571011543274,0.4466802775859833,0.5702110528945923
189,0.5625379085540771,0.4691164195537567,0.5060771107673645,0.6000650525093079
190,0.5718317031860352,0.4788705110549927,0.5129878520965576,0.5929464101791382
191,0.4179839491844177,0.5223652124404907,0.4242619276046753,0.5027334690093994
192,0.5528960824012756,0.454572856426239,0.4815084934234619,0.583889365196228
193,0.4526080787181854,0.5098443031311035,0.5734149813652039,0.4811321794986725
194,0.5675336122512817,0.4739514887332916,0.4942825734615326,0.5983629822731018
195,0.40785542130470276,0.5064275860786438,0.40225234627723694,0.5052262544631958
196,0.583645224571228,0.4875883162021637,0.4837798774242401,0.5585392713546753
197,0.5801836252212524,0.4886724352836609,0.5137405395507812,0.601462721824646
198,0.557403564453125,0.45058202743530273,0.5102104544639587,0.5980915427207947
199,0.279122918844223,0.6909564733505249,0.6146945953369141,0.39149945974349976
200,0.7218241095542908,0.5621004700660706,0.36268821358680725,0.6635842323303223
201,0.40967226028442383,0.5101986527442932,0.4074689745903015,0.5005239248275757
202,0.7376230955123901,0.5461993217468262,0.34704241156578064,0.6582173109054565
203,0.4385117292404175,0.4997096359729767,0.5764408707618713,0.49480322003364563
204,0.4180260896682739,0.5079213380813599,0.4165915250778198,0.5236851572990417
205,0.6171969175338745,0.5287290811538696,0.4428035318851471,0.6432523131370544
206,0.42744123935699463,0.5422784686088562,0.5700715184211731,0.48777300119400024
207,0.5632967352867126,0.4599347710609436,0.50246661901474,0.6013481020927429
208,0.7429549098014832,0.5297641754150391,0.3291810154914856,0.6651499271392822
209,0.7169275283813477,0.5512337684631348,0.35851845145225525,0.6525779366493225
210,0.459011048078537,0.5058701634407043,0.611356258392334,0.5199665427207947
211,0.5701043605804443,0.4760001003742218,0.4966322183609009,0.5874713063240051
212,0.27664217352867126,0.685861349105835,0.5424889922142029,0.435630202293396
213,0.44348931312561035,0.5128350257873535,0.5813452005386353,0.47033578157424927
214,0.47666460275650024,0.46433067321777344,0.5686029195785522,0.510364294052124
215,0.5592396855354309,0.4507465064525604,0.48325684666633606,0.5813983082771301
216,0.38142427802085876,0.518477201461792,0.39978349208831787,0.5277294516563416
217,0.5804619789123535,0.4652365744113922,0.4611878991127014,0.5733077526092529
218,0.5564269423484802,0.45160889625549316,0.4520929455757141,0.5678980946540833
219,0.45022323727607727,0.5071629285812378,0.5845792293548584,0.48352596163749695
220,0.4408811032772064,0.5362237095832825,0.5554443001747131,0.4985797107219696
221,0.38163819909095764,0.4884481728076935,0.3863973617553711,0.503829836845398
222,0.45356711745262146,0.51486736536026,0.5863657593727112,0.4933299124240875
223,0.5685060024261475,0.4754539430141449,0.5010846853256226,0.596377968788147
224,0.7257609963417053,0.5566616654396057,0.34211835265159607,0.6655961871147156
225,0.38995420932769775,0.502031683921814,0.39952728152275085,0.508818507194519
226,0.276154488325119,0.6391676664352417,0.48787274956703186,0.4203192889690399
227,0.616585373878479,0.5280973315238953,0.4572751522064209,0.6342239379882812
228,0.46678072214126587,0.4983859956264496,0.5639737248420715,0.5065292716026306
229,0.38870304822921753,0.4888533651828766,0.3910246193408966,0.5074117183685303
230,0.4051191806793213,0.4832287132740021,0.4188116192817688,0.5091427564620972
231,0.3870921730995178,0.5063425898551941,0.4048737585544586,0.5223687887191772
232,0.45500484108924866,0.5717084407806396,0.5549771785736084,0.45372289419174194
233,0.47209370136260986,0.4829375147819519,0.5656059980392456,0.5175092220306396
234,0.40612664818763733,0.517907440662384,0.41517528891563416,0.490754634141922
235,0.7313480973243713,0.5390727519989014,0.3483046889305115,0.6407772302627563
236,0.2649068236351013,0.6762431859970093,0.578685462474823,0.3970514237880707
237,0.7242146134376526,0.5565060973167419,0.3636133074760437,0.6551555395126343
238,0.42259594798088074,0.507003903388977,0.6024864315986633,0.4728237986564636
239,0.29735177755355835,0.6073372960090637,0.45974475145339966,0.421808123588562
240,0.7152755260467529,0.5598757863044739,0.3695776164531708,0.6641840934753418
241,0.44626739621162415,0.5024501085281372,0.5704403519630432,0.5041894316673279
242,0.7109981775283813,0.5694622993469238,0.3847295343875885,0.6590147018432617
243,0.5791168212890625,0.48621946573257446,0.5033711791038513,0.5853058695793152
244,0.39215630292892456,0.5180749893188477,0.4091429114341736,0.5319465398788452
245,0.44425585865974426,0.5414799451828003,0.5393975377082825,0.4579726457595825
246,0.46270209550857544,0.5214256048202515,0.6035032272338867,0.49820056557655334
247,0.5789830684661865,0.5111660957336426,0.5169177055358887,0.6031181216239929
248,0.5844512581825256,0.4843011796474457,0.4852360188961029,0.5659410953521729
249,0.7254399061203003,0.5664904117584229,0.35252630710601807,0.6603876352310181
250,0.5656296014785767,0.46891656517982483,0.49269789457321167,0.5921408534049988
251,0.39932936429977417,0.5057073831558228,0.4089288115501404,0.5147420763969421
252,0.4428870677947998,0.5380479097366333,0.5456669926643372,0.4659542441368103
253,0.5586470365524292,0.44750848412513733,0.5026825070381165,0.6054584980010986
254,0.5638524293899536,0.4571155607700348,0.46132102608680725,0.5621049404144287
255,0.7282921075820923,0.5404103994369507,0.3485393822193146,0.6435570120811462
256,0.26632484793663025,0.6811404824256897,0.5982534885406494,0.33698469400405884
257,0.44522589445114136,0.5137065649032593,0.443527489900589,0.5411646366119385
258,0.561029314994812,0.4812914729118347,0.49957579374313354,0.5856545567512512
259,0.5815799832344055,0.4882716238498688,0.4715012311935425,0.5677593350410461
260,0.5706325173377991,0.4367901384830475,0.48334646224975586,0.5978679060935974
261,0.5723094940185547,0.45566850900650024,0.49203452467918396,0.5851192474365234
262,0.42435014247894287,0.505198061466217,0.41164180636405945,0.5066654086112976
263,0.2885330319404602,0.6606054902076721,0.5017822980880737,0.4383097290992737
264,0.5683420896530151,0.4599817097187042,0.45153892040252686,0.5717738270759583
265,0.6239855289459229,0.5348076224327087,0.4770883619785309,0.6466003060340881
266,0.2855742573738098,0.6660975217819214,0.5498635768890381,0.3994799554347992
267,0.5458157062530518,0.4457881450653076,0.47809138894081116,0.5784754157066345
268,0.46593910455703735,0.4845151901245117,0.5811506509780884,0.5178430676460266
269,0.46750205755233765,0.5324955582618713,0.5950801372528076,0.4971212148666382
270,0.5701549649238586,0.47214561700820923,0.4966873228549957,0.5947136282920837
271,0.44063112139701843,0.5008012056350708,0.567000687122345,0.4878860116004944
272,0.5811731815338135,0.48849213123321533,0.5113375782966614,0.5952896475791931
273,0.7300711870193481,0.5346489548683167,0.331619530916214,0.6576988101005554
274,0.2875507175922394,0.6426079273223877,0.5816872715950012,0.36916854977607727
275,0.4821205735206604,0.5038135647773743,0.5429986119270325,0.47781428694725037
276,0.27627378702163696,0.6547154188156128,0.5473559498786926,0.3720903694629669
277,0.44195568561553955,0.5495534539222717,0.5425467491149902,0.46106576919555664
278,0.5617084503173828,0.4615112245082855,0.4965038001537323,0.6031671166419983
279,0.7358960509300232,0.5296716094017029,0.33339250087738037,0.6538199186325073
280,0.44956982135772705,0.4916180670261383,0.5637986063957214,0.5162599682807922
281,0.7366217374801636,0.53742915391922,0.3420184552669525,0.6543042063713074
282,0.46542656421661377,0.5086476802825928,0.5770723819732666,0.5140879154205322
283,0.5734297037124634,0.49414753913879395,0.5010809302330017,0.5938758850097656
284,0.3987007439136505,0.5022093057632446,0.39614439010620117,0.502980649471283
285,0.2807141840457916,0.6638785004615784,0.5765736699104309,0.37527281045913696
286,0.2792350947856903,0.6390888690948486,0.4753354489803314,0.43152183294296265
287,0.4903354048728943,0.5191518068313599,0.5408997535705566,0.4897407293319702
288,0.7379623651504517,0.5402698516845703,0.338535338640213,0.6578983664512634
289,0.5583940148353577,0.4705474376678467,0.4555986821651459,0.5534820556640625
290,0.6208065748214722,0.5302772521972656,0.4495295584201813,0.634429931640625
291,0.42971915006637573,0.5437714457511902,0.5675164461135864,0.5040743350982666
292,0.46592825651168823,0.46570640802383423,0.5658502578735352,0.4997876286506653
293,0.39177143573760986,0.47559571266174316,0.3936438262462616,0.4950300455093384
294,0.5682106018066406,0.4476235806941986,0.48124152421951294,0.58594810962677
295,0.44629967212677,0.5233858823776245,0.5746162533760071,0.481575608253479
296,0.4620792269706726,0.4728050231933594,0.5678572654724121,0.48588353395462036
297,0.2666079103946686,0.67759770154953,0.5812669992446899,0.4011802673339844
298,0.41635555028915405,0.520359992980957,0.423927366733551,0.5423821806907654
299,0.6125339269638062,0.5382044315338135,0.46549415588378906,0.6291837096214294
300,0.5999377965927124,0.5409612059593201,0.4784858822822571,0.6280443072319031
301,0.39373672008514404,0.5121456980705261,0.414652943611145,0.5237943530082703
302,0.7383764386177063,0.5440871715545654,0.3311002850532532,0.6726106405258179
303,0.7276707887649536,0.5724058151245117,0.35379570722579956,0.6770999431610107
304,0.2924376428127289,0.6567071676254272,0.5228116512298584,0.42698466777801514
305,0.7367336750030518,0.5534989237785339,0.34434938430786133,0.6589140295982361
306,0.3896719217300415,0.5126458406448364,0.40919530391693115,0.521246612071991
307,0.48941725492477417,0.4779914319515228,0.5841942429542542,0.530312716960907
308,0.7291485071182251,0.5643343925476074,0.354092001914978,0.6706204414367676
309,0.5560206174850464,0.4449462890625,0.49144068360328674,0.591293215751648
310,0.7388328313827515,0.5297557711601257,0.327719509601593,0.6596122980117798
311,0.2822568118572235,0.6596525311470032,0.5177379846572876,0.43238353729248047
312,0.4786736071109772,0.4876084327697754,0.5669289231300354,0.5068021416664124
313,0.5739734768867493,0.48968440294265747,0.4988737106323242,0.5872536897659302
314,0.4462825655937195,0.5525730848312378,0.576761782169342,0.45824795961380005
315,0.2759326100349426,0.6370323896408081,0.5962477326393127,0.3717660903930664
316,0.3938218355178833,0.48899444937705994,0.39462417364120483,0.5018993020057678
317,0.5549510717391968,0.4551055133342743,0.5044084191322327,0.6007071733474731
318,0.28166115283966064,0.6269544363021851,0.4777114987373352,0.4175744354724884
319,0.4169798791408539,0.5105799436569214,0.4101819396018982,0.49836742877960205
320,0.45341262221336365,0.5237651467323303,0.5803672075271606,0.47501832246780396
321,0.739067018032074,0.5390375256538391,0.3231796622276306,0.6731104850769043
322,0.5563192963600159,0.4511391818523407,0.5142414569854736,0.603076159954071
323,0.5794058442115784,0.4719051122665405,0.5148880481719971,0.5988496541976929
324,0.6083474159240723,0.5317162871360779,0.4480113685131073,0.6100473999977112
325,0.4400765895843506,0.5655523538589478,0.5880590081214905,0.490600049495697
326,0.44063979387283325,0.5518347024917603,0.5840875506401062,0.48263993859291077
327,0.2810390591621399,0.6502046585083008,0.5269814729690552,0.41308024525642395
328,0.48853591084480286,0.47387298941612244,0.567211389541626,0.5195108652114868
329,0.44902095198631287,0.5116719603538513,0.5707900524139404,0.5073354840278625
330,0.5662426948547363,0.46724969148635864,0.5040530562400818,0.5861099362373352
331,0.4769793152809143,0.45392394065856934,0.5546068549156189,0.5119693279266357
332,0.28737935423851013,0.6385053396224976,0.5236932039260864,0.3687306046485901
333,0.7290383577346802,0.5572310090065002,0.34075796604156494,0.6683968901634216
334,0.442560613155365,0.5259504914283752,0.5613480806350708,0.5164718627929688
335,0.2846333384513855,0.6383234262466431,0.4689902663230896,0.44770756363868713
336,0.2753264904022217,0.6685705184936523,0.5982410907745361,0.3603958487510681
337,0.45635151863098145,0.5214716196060181,0.5483225584030151,0.46995845437049866
338,0.284652441740036,0.6282793879508972,0.5437121987342834,0.3650171756744385
339,0.39813244342803955,0.48396188020706177,0.4077315926551819,0.5023221373558044
340,0.44786280393600464,0.5109994411468506,0.5989089012145996,0.5005859136581421
341,0.6224571466445923,0.5154661536216736,0.45806625485420227,0.6029430627822876
342,0.7307202816009521,0.5539464950561523,0.3454771339893341,0.6631429195404053
343,0.43834003806114197,0.558300256729126,0.5469772219657898,0.4687666893005371
344,0.5611749291419983,0.4504033625125885,0.5158781409263611,0.6256084442138672
345,0.4437066912651062,0.532954216003418,0.595935583114624,0.49569472670555115
346,0.36342066526412964,0.5300151109695435,0.40968337655067444,0.5314486026763916
347,0.7271442413330078,0.5311271548271179,0.35738855600357056,0.6603101491928101
348,0.38938114047050476,0.4941778779029846,0.3996356129646301,0.5036819577217102
349,0.7322465181350708,0.5312070250511169,0.3425130546092987,0.6644892692565918
350,0.376261830329895,0.5411346554756165,0.43481874465942383,0.550677478313446
351,0.6056262850761414,0.5284010171890259,0.4548545777797699,0.6252711415290833
352,0.2768203616142273,0.6727956533432007,0.5376326441764832,0.4204503893852234
353,0.4584070146083832,0.5526092648506165,0.554438054561615,0.4830714464187622
354,0.5584323406219482,0.4652889370918274,0.4824753999710083,0.5872835516929626
355,0.4767302870750427,0.4835072159767151,0.5493789911270142,0.48599952459335327
356,0.45423194766044617,0.4996604919433594,0.5745865106582642,0.47519612312316895
357,0.41072791814804077,0.5250491499900818,0.4206715524196625,0.5256826877593994
358,0.7373843193054199,0.551904022693634,0.3314269781112671,0.6616963148117065
359,0.5604017972946167,0.4680139124393463,0.49330076575279236,0.590053915977478
360,0.5707119107246399,0.47369384765625,0.49328213930130005,0.5941975712776184
361,0.553022027015686,0.44666939973831177,0.4763934016227722,0.584675133228302
362,0.2673974335193634,0.708748996257782,0.629387617111206,0.3703889846801758
363,0.4435936212539673,0.5321890115737915,0.5514114499092102,0.45590850710868835
364,0.5628137588500977,0.46813786029815674,0.48808854818344116,0.59075927734375
365,0.2936161160469055,0.646556556224823,0.5020289421081543,0.4002290964126587
366,0.5591580867767334,0.45774906873703003,0.44897255301475525,0.5602230429649353
367,0.7400785684585571,0.5511075258255005,0.33837610483169556,0.641381561756134
368,0.5655309557914734,0.4484212398529053,0.47104090452194214,0.5602673888206482
369,0.4135372042655945,0.5069145560264587,0.4104065001010895,0.5291694402694702
370,0.4269905090332031,0.5083461999893188,0.43229562044143677,0.5371267199516296
