idx,I/E,S/N,T/F,J/P
76,0.8108484745025635,0.008542738854885101,0.9490319490432739,0.6534557342529297
77,0.16798248887062073,0.007559788413345814,0.19810105860233307,0.14368262887001038
78,0.9709197878837585,0.9279863834381104,0.9730203747749329,0.03807079419493675
79,0.00017202700837515295,0.0007727603078819811,0.00030476495157927275,0.0006885264883749187
80,0.0001366166106890887,0.9978997707366943,0.999838650226593,0.0001007997925626114
81,0.0016423470806330442,0.9421063661575317,0.016676245257258415,0.9309948086738586
82,0.04131219908595085,0.0837176963686943,0.023892801254987717,0.8804647326469421
83,0.021323837339878082,0.6411899924278259,0.0030053784139454365,0.6204608678817749
84,9.041980229085311e-05,0.9998903870582581,0.00012193761358503252,0.9998648762702942
85,0.002347113797441125,0.9918115139007568,0.998662531375885,0.5521755218505859
86,0.0043204776011407375,0.022061407566070557,0.9948545098304749,0.0036472834181040525
87,0.005624917335808277,0.032459404319524765,0.014507938176393509,0.991085410118103
88,0.0025488282553851604,0.0028062541969120502,0.007823335006833076,0.0012061193119734526
89,0.9993503093719482,0.0011372079607099295,0.0007605007267557085,0.00037385529140010476
90,0.9872753024101257,0.535651445388794,0.9868117570877075,0.5453698039054871
91,0.010482747107744217,0.9885343909263611,0.9907566905021667,0.011540458537638187
92,0.0019567671697586775,0.9996289014816284,0.9975787401199341,0.9900180101394653
93,0.060651276260614395,0.938395082950592,0.11587610095739365,0.09030500054359436
94,0.9974676370620728,0.019849490374326706,0.9778779149055481,0.0026146515738219023
95,0.9523030519485474,0.38536837697029114,0.03858949989080429,0.013127854093909264
96,0.0001856116286944598,0.0006945474306121469,0.9993166923522949,0.0002531467762310058
97,0.9982953071594238,0.001964233350008726,0.9992372393608093,0.9963372945785522
98,0.014834108762443066,0.7288059592247009,0.7397276759147644,0.7219493985176086
99,0.12061536312103271,0.9488494396209717,0.10136787593364716,0.6335678100585938
100,0.9995961785316467,0.0318806916475296,0.0007181603577919304,0.9678794741630554
101,0.12752199172973633,0.20736247301101685,0.9745627045631409,0.8092994093894958
102,0.9996758103370667,0.0004065374087076634,0.00019787052588071674,0.9995255470275879
103,0.9992209672927856,0.012073762714862823,0.012728100642561913,0.9954521656036377
104,0.00010184889833908528,0.9998224377632141,8.668560622027144e-05,0.9998224377632141
105,0.9967914819717407,0.002495399210602045,0.9986651539802551,0.9845573902130127
106,0.9877213835716248,0.02535596489906311,0.985472559928894,0.024667683988809586
107,0.9985636472702026,0.04813651368021965,0.03596043214201927,0.048489801585674286
108,0.00021039889543317258,0.9997870922088623,0.0015721600502729416,0.00016651043551973999
109,0.9755502343177795,0.07091226428747177,0.09434542059898376,0.002933342009782791
110,0.9625807404518127,0.0029976924415677786,0.9946807026863098,0.993678629398346
111,0.8764216899871826,0.1215563714504242,0.8778545260429382,0.0022084165830165148
112,0.999703586101532,0.9959349036216736,0.9978981614112854,0.9961068034172058
113,0.7273328900337219,0.9936462044715881,0.021623896434903145,0.00279544317163527
114,0.9841319918632507,0.997767984867096,0.018507961183786392,0.5164172649383545
115,0.9937840104103088,0.0694439560174942,0.03282098099589348,0.014194661751389503
116,0.005145161412656307,0.9915350675582886,0.9654859900474548,0.9143635034561157
117,0.002097148448228836,0.9967690706253052,0.002016860991716385,0.00168839271645993
118,0.11623264104127884,0.01366419531404972,0.062359075993299484,0.8609750270843506
119,0.15407054126262665,0.003142558503895998,0.5057298541069031,0.3832339644432068
120,0.9966018795967102,0.9475936889648438,0.9596644639968872,0.07544831186532974
121,8.6354193626903e-05,0.9998806118965149,0.9998066425323486,0.9998694658279419
122,0.9996103644371033,0.0003790035261772573,0.9996891021728516,0.00025995163014158607
123,0.7076839208602905,0.640004575252533,0.7572605013847351,0.9916546940803528
124,0.000846582988742739,0.005466592498123646,0.999443531036377,0.0038444967940449715
125,0.0013226920273154974,0.008737130090594292,0.0056093488819897175,0.995187520980835
126,0.5403258204460144,0.2828065752983093,0.024755528196692467,0.5275756120681763
127,0.011640448123216629,0.02609856426715851,0.9911039471626282,0.008014198392629623
128,0.48408788442611694,0.51658034324646,0.016224578022956848,0.9636461734771729
129,0.05752196162939072,0.042927030473947525,0.9380431771278381,0.9390174150466919
130,0.6148841381072998,0.907729983329773,0.9900074005126953,0.9254579544067383
131,0.9997583031654358,0.0028108968399465084,0.0003172382712364197,0.0009628376574255526
132,0.9921406507492065,0.010494299232959747,0.006061073392629623,0.9922427535057068
133,0.09689310193061829,0.7884788513183594,0.9863737225532532,0.02714798040688038
134,0.9979575872421265,0.999657154083252,0.00025652095791883767,0.0017828892450779676
135,0.014899371191859245,0.0321364551782608,0.6837449073791504,0.16128501296043396
136,0.0006967739900574088,0.9992632269859314,0.9997544288635254,0.0006606767419725657
137,0.9912784695625305,0.0035586338490247726,0.9926630258560181,0.986288845539093
138,0.8378112316131592,0.014249436557292938,0.014877747744321823,0.14975182712078094
139,0.00165978679433465,0.0013177931541576982,0.997403621673584,0.005966422148048878
140,0.002459090668708086,0.002800943795591593,0.9978259205818176,0.9980084896087646
141,0.00022578221978619695,0.9993558526039124,0.9998121857643127,0.004436028655618429
142,0.27318158745765686,0.9810149669647217,0.829966127872467,0.743802547454834
143,0.1712886244058609,0.3168332874774933,0.6590765118598938,0.8322545289993286
144,0.6877802014350891,0.3155134618282318,0.6819772124290466,0.009029870852828026
145,0.4243241548538208,0.11785776168107986,0.9844414591789246,0.19787277281284332
146,0.00016522849909961224,0.9997611045837402,0.00019077637989539653,0.999600350856781
147,0.9962894320487976,0.9065659046173096,0.9916003942489624,0.7816997170448303
148,0.010096272453665733,0.9929490089416504,0.0006547496886923909,0.9927911162376404
149,0.15660178661346436,0.8083890080451965,0.0662197396159172,0.5930064916610718
150,0.998875081539154,0.11045970022678375,0.09671874344348907,0.11050844937562943
151,0.001634815358556807,0.0020015565678477287,0.9918950200080872,0.9940582513809204
152,0.5049743056297302,0.013638819567859173,0.8965665102005005,0.19053062796592712
153,0.9997802376747131,0.0001798083249013871,0.9998392462730408,0.9997950792312622
154,0.014951535500586033,0.01407909020781517,0.03784133866429329,0.9945022463798523
155,0.9943398833274841,0.9793570041656494,0.8694642186164856,0.15054789185523987
156,0.00027384120039641857,0.9998061060905457,0.0001872487919172272,0.00021418843243736774
157,0.997156023979187,0.9371064305305481,0.0029070130549371243,0.05811450257897377
158,0.0007961219525896013,0.9992919564247131,0.9973322153091431,0.0012341141700744629
159,0.00031618354842066765,0.0002725378144532442,0.00029866612749174237,0.0001139774321927689
160,0.9943878650665283,0.8322017788887024,0.7418337464332581,0.8337693810462952
161,0.003139543579891324,0.9983612298965454,0.9968711733818054,0.6334490776062012
162,0.007156287785619497,0.32491734623908997,0.32488638162612915,0.32184627652168274
163,0.9555636644363403,0.5387569069862366,0.6848265528678894,0.23444122076034546
164,0.0034104911610484123,0.001874846639111638,0.0026895918417721987,0.001498526195064187
165,0.13100232183933258,0.8400191068649292,0.988776683807373,0.9920367002487183
166,0.9991189241409302,0.09301115572452545,0.0007190712494775653,0.9070262908935547
167,0.9998810887336731,0.9997216463088989,0.9996612668037415,0.00033970209187828004
168,0.9998056292533875,0.9998502135276794,0.00022695490042679012,0.00019535903993528336
169,0.0027870871126651764,0.6650906801223755,0.7104182243347168,0.008624249137938023
170,0.8560059070587158,0.930685818195343,0.9341185092926025,0.1970556676387787
171,0.9945573210716248,0.9945890307426453,0.999565839767456,0.000430701591540128
172,0.010677151381969452,0.010619212873280048,0.013418701477348804,0.9968828558921814
173,0.001833348535001278,0.5229942798614502,0.47533053159713745,0.5202027559280396
174,0.9852354526519775,0.9883283376693726,0.9847543239593506,0.9946115016937256
175,0.9338988065719604,0.9908208250999451,0.2551381289958954,0.9966021180152893
176,0.9830483794212341,0.009847328998148441,0.4839784801006317,0.5077290534973145
177,0.0729997530579567,0.9880630373954773,0.9830115437507629,0.2035445123910904
178,0.011937608011066914,0.1000719740986824,0.8997153639793396,0.9057644009590149
179,0.9996293783187866,0.004751052241772413,0.000294145051157102,0.9952630400657654
180,0.9993637204170227,0.00046754360664635897,0.016910919919610023,0.9830456972122192
181,0.0002626333152875304,0.9993857741355896,0.999244749546051,0.0006435819086618721
182,0.04742684215307236,0.5134298801422119,0.04752572625875473,0.042848579585552216
183,0.10379279404878616,0.14995811879634857,0.9540361762046814,0.0133094172924757
184,0.17114819586277008,0.012243622913956642,0.8474469780921936,0.011598687618970871
185,0.00020304146164562553,0.9979697465896606,0.00021290400763973594,0.9979983568191528
186,0.3302259147167206,0.01108936220407486,0.26782339811325073,0.9911320805549622
187,0.0012104366905987263,0.9988109469413757,0.0009493498364463449,0.9995773434638977
188,0.022262532263994217,0.02773846685886383,0.9567002654075623,0.0061410400085151196
189,0.9948784708976746,0.9935452938079834,0.9949246644973755,0.9983852505683899
190,0.9962419271469116,0.028301749378442764,0.4206680655479431,0.016774116083979607
191,0.9994601011276245,0.994485080242157,0.00045602291356772184,0.005545950960367918
192,0.9996294975280762,0.0016873814165592194,0.9994017481803894,0.0016193045303225517
193,0.01185942068696022,0.9885239005088806,0.9857386350631714,0.9863199591636658
194,0.9504846334457397,0.7590145468711853,0.20844200253486633,0.08737525343894958
195,0.6246987581253052,0.8637093305587769,0.02935764752328396,0.46364903450012207
196,0.9925344586372375,0.9936060309410095,0.9883624911308289,0.0007053494919091463
197,0.989496648311615,0.005610710475593805,0.44920653104782104,0.0023227157071232796
198,0.14367903769016266,0.00761736836284399,0.9975115656852722,0.9964451193809509
199,0.000121381672215648,0.9998980760574341,0.9998858571052551,0.00017025100532919168
200,0.1480800062417984,0.9980664849281311,0.850394070148468,0.8542317152023315
201,0.17317230999469757,0.8344967365264893,0.1687779426574707,0.9959045052528381
202,0.9049229621887207,0.30909448862075806,0.12117394804954529,0.7455362677574158
203,0.001551060820929706,0.998911440372467,0.9997052550315857,0.0018414491787552834
204,0.0005667306249961257,0.9994024038314819,0.9996337294578552,0.9992609620094299
205,0.8792300820350647,0.9361993670463562,0.06416257470846176,0.9967851638793945
206,0.008844457566738129,0.9158835411071777,0.9978416562080383,0.07264284789562225
207,0.0013783270260319114,0.000697408861014992,0.9991329312324524,0.9986721277236938
208,0.04724970832467079,0.423637717962265,0.012923022732138634,0.5777497291564941
209,0.9955711960792542,0.9189132452011108,0.036077361553907394,0.9497919082641602
210,0.7043010592460632,0.7539845108985901,0.9792488217353821,0.706710159778595
211,0.2325701266527176,0.2410021722316742,0.9728617668151855,0.9838235378265381
212,0.9994282126426697,0.9997856020927429,0.0013076504692435265,0.0008860062807798386
213,0.01684616692364216,0.8247708082199097,0.9974728226661682,0.013629249297082424
214,0.00046683664550073445,0.999799370765686,0.9989187121391296,0.9991796016693115
215,0.894357442855835,0.33313727378845215,0.5078973174095154,0.009130477905273438
216,0.998301088809967,0.001958373235538602,0.0017473611515015364,0.9986431002616882
217,0.9871562123298645,0.10076911747455597,0.995552122592926,0.9792846441268921
218,0.867682933807373,0.0045960708521306515,0.006347999442368746,0.1319703757762909
219,0.9750843644142151,0.03138526901602745,0.8286399841308594,0.819825291633606
220,0.0034459310118108988,0.0009378273389302194,0.9991419911384583,0.998704731464386
221,0.8124812841415405,0.14694428443908691,0.01147348154336214,0.867740273475647
222,0.9999586939811707,9.110174869420007e-05,0.9998791813850403,7.233962969621643e-05
223,0.9840054512023926,0.1130485013127327,0.49590423703193665,0.01363581232726574
224,0.9997902512550354,0.9996204376220703,0.0002651201211847365,0.0012227663537487388
225,0.5582457780838013,0.08374423533678055,0.08499312400817871,0.023802438750863075
226,0.00010133491741726175,0.00015486619668081403,0.9997815489768982,0.0002154798130504787
227,0.01860363408923149,0.9868935942649841,0.019456004723906517,0.01576916314661503
228,0.9519752860069275,0.04291210696101189,0.9516022801399231,0.08249852061271667
229,0.08434497565031052,0.9857016801834106,0.013574820943176746,0.0026830630376935005
230,0.9685235619544983,0.9532874226570129,0.9805974364280701,0.9774879217147827
231,0.9998302459716797,0.0001471591676818207,0.00011634561087703332,0.9998764395713806
232,0.701495349407196,0.023714229464530945,0.9713293313980103,0.28643351793289185
233,0.0007452335557900369,0.0008352325530722737,0.003842075588181615,0.0009269544971175492
234,0.9997760653495789,0.0008318882901221514,0.0006854916573502123,0.9997146725654602
235,0.9924243092536926,0.9734177589416504,0.9824721217155457,0.001326615223661065
236,0.04318016767501831,0.22697047889232635,0.9876828193664551,0.1894393414258957
237,0.008998150937259197,0.002701930236071348,0.009585954248905182,0.9893603920936584
238,0.8027527332305908,0.017117399722337723,0.9765143990516663,0.7154486775398254
239,0.1450345367193222,0.14316317439079285,0.15025444328784943,0.8528723120689392
240,0.9960054159164429,0.7110514640808105,0.002621202263981104,0.2878917455673218
241,0.9996158480644226,0.00018912824452854693,0.9998328685760498,0.9999166131019592
242,0.9848375916481018,0.9000565409660339,0.05999583750963211,0.024522054940462112
243,0.9958614110946655,0.01043333113193512,0.11410005390644073,0.009426914155483246
244,0.005368380807340145,0.9826014041900635,0.988623321056366,0.4200347065925598
245,0.9864149689674377,0.013410944491624832,0.9171262383460999,0.09444230049848557
246,0.999884307384491,0.0005003607948310673,0.9997969269752502,0.0003926757490262389
247,0.9974165558815002,0.9992401003837585,0.0022446003276854753,0.0028016669675707817
248,0.9946285486221313,0.006255982909351587,0.7149949669837952,0.14585274457931519
249,0.9867627620697021,0.6899642944335938,0.36083218455314636,0.7019098401069641
250,0.8752961754798889,0.8799712061882019,0.8588240146636963,0.9659742116928101
251,0.0008020327077247202,0.9985916614532471,0.0011005488922819495,0.0002696726587601006
252,0.9886382818222046,0.9361541271209717,0.37758398056030273,0.9473523497581482
253,0.0013995710760354996,0.0015753303887322545,0.5682153701782227,0.9986339211463928
254,0.0022537934128195047,0.0033953178208321333,0.0033586653880774975,0.9957325458526611
255,0.9997960329055786,0.9992295503616333,0.001156735117547214,0.9998501539230347
256,0.9930671453475952,0.9920482635498047,0.043548956513404846,0.023412972688674927
257,0.9909416437149048,0.0013422250049188733,0.0015283130342140794,0.9985787272453308
258,0.9895116686820984,0.9967359900474548,0.01199948601424694,0.010404503904283047
259,0.991216778755188,0.009620223194360733,0.009656202979385853,0.40746429562568665
260,0.7891498804092407,0.02743413858115673,0.326768696308136,0.010975193232297897
261,0.996637225151062,0.9984974265098572,0.9748707413673401,0.021282441914081573
262,0.9680730104446411,0.18370530009269714,0.03497925400733948,0.8153074979782104
263,0.9958831071853638,0.9960015416145325,0.999691903591156,0.0046106199733912945
264,0.9969601631164551,0.9475142955780029,0.003498782403767109,0.06872733682394028
265,0.9997509717941284,0.9996954202651978,0.9997333288192749,0.9998114109039307
266,0.0004377882578410208,0.9997817277908325,0.9995519518852234,0.0001911026774905622
267,0.020648140460252762,0.9898131489753723,0.02759450115263462,0.0015101769240573049
268,0.008352149277925491,0.004463772755116224,0.2672121226787567,0.9953368902206421
269,0.004083347972482443,0.13883893191814423,0.9871609807014465,0.0177447646856308
270,0.9730001091957092,0.9854295253753662,0.013640835881233215,0.07254179567098618
271,0.025981102138757706,0.0523156002163887,0.07093708962202072,0.02883109077811241
272,0.9824732542037964,0.39277201890945435,0.019235804677009583,0.6035035252571106
273,0.999712347984314,0.00011197637650184333,0.00016897256136871874,0.0002987290208693594
274,0.9194267392158508,0.9969837069511414,0.1087719202041626,0.0031467073131352663
275,0.8238806128501892,0.6877573728561401,0.6810911893844604,0.37934327125549316
276,0.0003899891453329474,0.0005220389575697482,0.9996710419654846,0.00024296212359331548
277,0.7954370379447937,0.20419850945472717,0.3351387083530426,0.312378466129303
278,0.0038066518027335405,0.9948645234107971,0.009484538808465004,0.9907934665679932
279,0.010632061399519444,0.0015321403043344617,0.010802961885929108,0.9901842474937439
280,0.893593966960907,0.013851049356162548,0.8230476975440979,0.7301023006439209
281,0.009456171654164791,0.9900710582733154,0.9958829879760742,0.9985044598579407
282,0.24858519434928894,0.07804176956415176,0.14004573225975037,0.8599489331245422
283,0.005671679507941008,0.980272650718689,0.9923200011253357,0.9968651533126831
284,0.9278974533081055,0.9755018949508667,0.06414342671632767,0.009116293862462044
285,0.0020351761486381292,0.9909713268280029,0.9939554929733276,0.17980465292930603
286,0.004084295593202114,0.005622007418423891,0.9964008927345276,0.9433358907699585
287,0.9997672438621521,0.0009690762381069362,0.9995855689048767,0.0012518097646534443
288,0.9989927411079407,0.00986591074615717,0.010838905349373817,0.9902324676513672
289,0.0005184609908610582,0.00023591681383550167,0.9997584819793701,0.0004436819290276617
290,0.9998766779899597,0.9999024868011475,0.9997377991676331,0.9998751282691956
291,0.0007123856921680272,0.9935884475708008,0.006663546897470951,0.9928600788116455
292,0.027073051780462265,0.30685341358184814,0.6505414247512817,0.016820959746837616
293,0.020712243393063545,0.9730705618858337,0.9004334807395935,0.021015159785747528
294,0.9772092700004578,0.623681902885437,0.5762984156608582,0.4857505261898041
295,0.0005406258860602975,0.00013559770013671368,0.9998359680175781,0.9997934699058533
296,0.0006650793948210776,0.0025680267717689276,0.0033850925974547863,0.0005989972269162536
297,0.0008169498760253191,0.0010775208938866854,0.9995529651641846,0.9995988607406616
298,0.32550856471061707,0.7124579548835754,0.045199185609817505,0.07174885272979736
299,0.999894380569458,0.9999146461486816,0.9999282360076904,6.125287472968921e-05
300,0.9972114562988281,0.9984453320503235,0.0016532019944861531,0.9984185695648193
301,0.010000133886933327,0.008320960216224194,0.009628870524466038,0.009696140885353088
302,0.9774892330169678,0.4079952836036682,0.8839648365974426,0.6011790037155151
303,0.9911235570907593,0.994469404220581,0.017081867903470993,0.9936575293540955
304,9.007252810988575e-05,0.9998306035995483,0.0002620623854454607,0.9997559785842896
305,0.999828040599823,0.00031742104329168797,0.00015874055679887533,0.9997962117195129
306,0.21936437487602234,0.857638418674469,0.16295571625232697,0.19843128323554993
307,0.0008753176662139595,0.0005527937319129705,0.9972550868988037,0.0005100409616716206
308,0.9775431156158447,0.999291718006134,0.9993261694908142,0.022116756066679955
309,0.0008127092150971293,0.0009062997414730489,0.001973239704966545,0.9983012676239014
310,0.03864084184169769,0.9429130554199219,0.015249745920300484,0.0574907623231411
311,0.00022388836077880114,0.00037714047357439995,0.9997855424880981,9.320149547420442e-05
312,0.9988957643508911,0.8237875699996948,0.17611382901668549,0.0016674206126481295
313,0.9952954649925232,0.00539555586874485,0.00806216150522232,0.0007356394198723137
314,0.1326996386051178,0.8746570348739624,0.9675790667533875,0.8657258749008179
315,0.9985449910163879,0.9985724091529846,0.99855637550354,0.9986504912376404
316,0.006560575682669878,0.09923380613327026,0.002097096759825945,0.0023435144685208797
317,0.002673821523785591,0.81295245885849,0.0018655027961358428,0.8118367791175842
318,0.0010017765453085303,0.011026019230484962,0.0935048907995224,0.9067850112915039
319,0.3377876877784729,0.8185758590698242,0.09935756772756577,0.6320281028747559
320,0.2576104998588562,0.0027568484656512737,0.20568138360977173,0.060614824295043945
321,0.9997898936271667,0.996949315071106,0.003007106715813279,0.9997701644897461
322,0.9966251254081726,0.6762606501579285,0.9958799481391907,0.6793408393859863
323,0.6899791955947876,0.0068188379518687725,0.9927825927734375,0.9976361989974976
324,0.9974973797798157,0.0015880861319601536,0.9984023571014404,0.0003073810657951981
325,0.03170853108167648,0.9849004149436951,0.5253247022628784,0.9357113242149353
326,0.25551167130470276,0.20889566838741302,0.07352791726589203,0.04121513292193413
327,0.007467957213521004,0.13183961808681488,0.46904754638671875,0.5006370544433594
328,0.9411996603012085,0.3957938849925995,0.5392274260520935,0.4959591329097748
329,0.008197120390832424,0.0003999213222414255,0.9992272853851318,0.9992954730987549
330,0.9992213249206543,0.9844343066215515,0.9988427758216858,0.9985845685005188
331,0.0003703893453348428,0.00021031538199167699,0.9997058510780334,0.9997575879096985
332,0.10574319958686829,0.10309211909770966,0.7195113301277161,0.28210222721099854
333,0.9645552039146423,0.2851771414279938,0.2107546627521515,0.8108788728713989
334,0.009488134644925594,0.8771311044692993,0.23475845158100128,0.15149179100990295
335,0.999340832233429,0.9952408671379089,0.9787396788597107,0.9951568245887756
336,0.00019637764489743859,0.999265193939209,0.9997984170913696,0.00014317946624942124
337,0.0012286892160773277,0.0028521250933408737,0.9989067912101746,0.0003876777773257345
338,0.7591991424560547,0.977180540561676,0.3383355438709259,0.0052374848164618015
339,0.9996553063392639,0.0005306780221872032,0.001191666116937995,0.9987213611602783
340,0.00034631029120646417,0.9914390444755554,0.9996699690818787,0.00026199332205578685
341,0.9997403025627136,0.001364390249364078,0.9996742606163025,0.0030958715360611677
342,0.9986224174499512,0.9985583424568176,0.0006750800530426204,0.002438422292470932
343,0.03240719810128212,0.965415894985199,0.9727239012718201,0.027752112597227097
344,0.9988481402397156,0.9873755574226379,0.9520053863525391,0.9914138317108154
345,0.1262156367301941,0.6022324562072754,0.6572012901306152,0.00288599357008934
346,0.9845553636550903,0.9858014583587646,0.9892597794532776,0.9946731328964233
347,0.9997222423553467,0.9996800422668457,0.9998319149017334,0.00037502177292481065
348,0.0005542180151678622,0.9993252158164978,0.9992143511772156,0.0007871908601373434
349,0.0003304511774331331,0.004462321288883686,0.0005257492884993553,0.995627760887146
350,7.69410326029174e-05,0.9999366998672485,0.9999164342880249,0.9999009370803833
351,0.0001277383416891098,0.00013426932855509222,0.0001281673030462116,0.0001125421331380494
352,0.9978808164596558,0.9997085332870483,0.002051910851150751,0.0003244144609197974
353,0.374135822057724,0.29994574189186096,0.7209655046463013,0.2743377089500427
354,0.18836495280265808,0.012547031044960022,0.20660030841827393,0.8085108995437622
355,0.9986253976821899,0.9683054685592651,0.00869010016322136,0.9895411729812622
356,0.26896563172340393,0.3795619308948517,0.06498304009437561,0.32279452681541443
357,0.0005600518197752535,0.9994444847106934,0.0003499742888379842,0.9990857243537903
358,0.99991774559021,0.00012228646664880216,7.110118895070627e-05,0.9999033212661743
359,0.5027337074279785,0.4908367991447449,0.5045862197875977,0.4936332106590271
360,0.9945963025093079,0.06484369933605194,0.9041334390640259,0.05509133264422417
361,0.00041352471453137696,0.0010579369263723493,0.0002753480803221464,0.0009787188610062003
362,0.00011475183418951929,0.9998631477355957,0.9998597502708435,0.00015643569349776953
