idx,I/E,S/N,T/F,J/P
45,0.29459938406944275,0.03557012975215912,0.29727548360824585,0.6267792582511902
46,0.8674991726875305,0.9822108149528503,0.3770645260810852,0.12802764773368835
47,0.008844687603414059,0.007072162348777056,0.9961176514625549,0.9970756769180298
48,0.9913246035575867,0.4195602536201477,0.011288046836853027,0.5758848786354065
49,0.9608350992202759,0.018110333010554314,0.9525055289268494,0.9357134103775024
50,0.6433671712875366,0.47348421812057495,0.4742892384529114,0.8187438249588013
51,0.8389322757720947,0.4139864444732666,0.7611569762229919,0.8717721104621887
52,0.8753558397293091,0.8128660321235657,0.1494320034980774,0.3830949068069458
53,0.04912042245268822,0.9893773794174194,0.9583384394645691,0.7273399829864502
54,0.01525331474840641,0.006034362595528364,0.021769873797893524,0.9796798229217529
55,0.9351573586463928,0.4837731420993805,0.47350016236305237,0.9124270677566528
56,0.08863361924886703,0.12056779861450195,0.6249054670333862,0.6454291343688965
57,0.986102819442749,0.5012529492378235,0.023718873038887978,0.5535370111465454
58,0.9048097133636475,0.09310726076364517,0.06765501946210861,0.298237144947052
59,0.8474125862121582,0.19003738462924957,0.055109914392232895,0.515898585319519
60,0.002357406774535775,0.9916104674339294,0.9967666268348694,0.005764027126133442
61,0.7711844444274902,0.29150426387786865,0.19483120739459991,0.9215872883796692
62,0.050367001444101334,0.20478051900863647,0.8626444935798645,0.12186424434185028
63,0.9627360105514526,0.774350106716156,0.06367132812738419,0.16476386785507202
64,0.42605796456336975,0.027732810005545616,0.706329882144928,0.309932142496109
65,0.9646494388580322,0.9081449508666992,0.4216206669807434,0.9016143679618835
66,0.1037045493721962,0.7489506006240845,0.7909384369850159,0.0792151391506195
67,0.04030272364616394,0.8660585880279541,0.9808272123336792,0.04074924811720848
68,0.8976259827613831,0.1650293469429016,0.8909729719161987,0.957308292388916
69,0.8628575801849365,0.8925215601921082,0.45155009627342224,0.7825194597244263
70,0.9089838862419128,0.12085362523794174,0.05643703043460846,0.129995658993721
71,0.9919713735580444,0.7965137958526611,0.05007030442357063,0.8948682546615601
72,0.17765843868255615,0.4327878952026367,0.6965449452400208,0.9317654967308044
73,0.027885600924491882,0.05469164997339249,0.05467495322227478,0.813877522945404
74,0.9455893635749817,0.061564039438962936,0.6441559791564941,0.09738847613334656
75,0.4492741525173187,0.28594738245010376,0.4478873908519745,0.45485419034957886
76,0.77818763256073,0.029675032943487167,0.9655981659889221,0.9512128233909607
77,0.1555648297071457,0.028450733050704002,0.9044720530509949,0.9168844223022461
78,0.8706797361373901,0.12314534932374954,0.8012498021125793,0.06281959265470505
79,0.02195356786251068,0.19214138388633728,0.1965327113866806,0.09537756443023682
80,0.008694151416420937,0.44860196113586426,0.9712454676628113,0.020732151344418526
81,0.13958021998405457,0.18890967965126038,0.5960427522659302,0.14541542530059814
82,0.05300820991396904,0.02182822860777378,0.04241684079170227,0.9393796920776367
83,0.11912266165018082,0.8080716133117676,0.6644330024719238,0.7597070932388306
84,0.03807830810546875,0.9899808764457703,0.05553648620843887,0.966248631477356
85,0.04152504727244377,0.9502891898155212,0.9514746069908142,0.9592191576957703
86,0.07730301469564438,0.07186731696128845,0.5851053595542908,0.06025753915309906
87,0.012004743330180645,0.5959975123405457,0.05853366479277611,0.8921405076980591
88,0.01476284023374319,0.008090905845165253,0.019973058253526688,0.01019623689353466
89,0.20026621222496033,0.8328335881233215,0.8397928476333618,0.42201030254364014
90,0.4980386793613434,0.27053511142730713,0.47863996028900146,0.5779212117195129
91,0.832649290561676,0.11357459425926208,0.9529594779014587,0.11913050711154938
92,0.018156569451093674,0.9934006333351135,0.9872059226036072,0.9537896513938904
93,0.9843829870223999,0.9885556697845459,0.9906178712844849,0.011853269301354885
94,0.8519493937492371,0.10178070515394211,0.9431227445602417,0.06640294194221497
95,0.7611755728721619,0.04696483910083771,0.27235257625579834,0.06704386323690414
96,0.07338489592075348,0.1344304233789444,0.9197015166282654,0.03830641508102417
97,0.40806663036346436,0.016651779413223267,0.9007435441017151,0.8871458172798157
98,0.10655393451452255,0.2728539705276489,0.29020774364471436,0.8088194131851196
99,0.14126455783843994,0.9409646987915039,0.3080615997314453,0.609904408454895
100,0.982111394405365,0.2175770401954651,0.030158424749970436,0.7630494832992554
101,0.39336133003234863,0.6955037117004395,0.5946251749992371,0.37826547026634216
102,0.9912840127944946,0.013634536415338516,0.008327377028763294,0.9865968823432922
103,0.9938229322433472,0.18806876242160797,0.18353578448295593,0.9867408871650696
104,0.042225781828165054,0.49275481700897217,0.04485331475734711,0.48977750539779663
105,0.9127563834190369,0.017917867749929428,0.9681864976882935,0.9732201099395752
106,0.9845274090766907,0.06812460720539093,0.9236460328102112,0.06979275494813919
107,0.9671816229820251,0.7447061538696289,0.17077471315860748,0.7578579187393188
108,0.02185826562345028,0.9686576128005981,0.039966829121112823,0.008929584175348282
109,0.8066856861114502,0.039609529078006744,0.7543742656707764,0.7826757431030273
110,0.7890428304672241,0.016507137566804886,0.8182374835014343,0.30863213539123535
111,0.885722279548645,0.08377266675233841,0.8917337656021118,0.4332558810710907
112,0.7796584367752075,0.2671074867248535,0.6209401488304138,0.36141732335090637
113,0.9428626298904419,0.16508983075618744,0.8169775009155273,0.054403167217969894
114,0.9971544146537781,0.995020866394043,0.004604180343449116,0.005333269480615854
115,0.9594212770462036,0.3381179869174957,0.47674137353897095,0.29456016421318054
116,0.30204087495803833,0.26694896817207336,0.7902838587760925,0.14714328944683075
117,0.19419638812541962,0.52099609375,0.20513005554676056,0.4645550549030304
118,0.12236320972442627,0.020032204687595367,0.7133285999298096,0.1326085925102234
119,0.11086338013410568,0.10240623354911804,0.5963159203529358,0.5506569147109985
120,0.9844492077827454,0.7726249098777771,0.22133085131645203,0.899974524974823
121,0.1900777518749237,0.7114639282226562,0.6661515235900879,0.8319061994552612
122,0.939845860004425,0.8069209456443787,0.23606084287166595,0.028614485636353493
123,0.5041753053665161,0.10642190277576447,0.549450159072876,0.5142857432365417
124,0.557231068611145,0.8693044185638428,0.3609936833381653,0.3078416585922241
125,0.20535938441753387,0.725985586643219,0.03819137439131737,0.29751187562942505
126,0.1914093941450119,0.6708928346633911,0.1163308247923851,0.18874536454677582
127,0.509863555431366,0.6566429138183594,0.3564586043357849,0.7575574517250061
128,0.00993648823350668,0.9890133142471313,0.014672842808067799,0.9836301803588867
129,0.6144325137138367,0.09057081490755081,0.471195250749588,0.4136132299900055
130,0.2691758871078491,0.8756681680679321,0.8446843028068542,0.9285255074501038
131,0.9952430725097656,0.050691522657871246,0.013348206877708435,0.010080385953187943
132,0.81386399269104,0.09308791160583496,0.2835046947002411,0.15160340070724487
133,0.0048869820311665535,0.9929620623588562,0.9753792881965637,0.014854054898023605
134,0.9874373078346252,0.9260862469673157,0.028593646362423897,0.03972475230693817
135,0.04427532106637955,0.7889940142631531,0.8290060758590698,0.8418071866035461
136,0.11350300908088684,0.6719841957092285,0.4955679774284363,0.4040660858154297
137,0.32444578409194946,0.6025204062461853,0.8649330139160156,0.5989816784858704
138,0.07263103872537613,0.05006684362888336,0.04255225136876106,0.8729507327079773
139,0.05037744715809822,0.016865504905581474,0.9655086398124695,0.960598886013031
140,0.3990277051925659,0.3168513774871826,0.3242291510105133,0.37574079632759094
141,0.020345987752079964,0.7818716764450073,0.991165280342102,0.015299543738365173
142,0.934869647026062,0.9809139370918274,0.10446648299694061,0.26181894540786743
143,0.4982900619506836,0.7785480618476868,0.3621639311313629,0.9154468178749084
144,0.9556030035018921,0.03553783521056175,0.9543007016181946,0.7880832552909851
145,0.4286741614341736,0.2883836627006531,0.9124408960342407,0.4364392161369324
146,0.031315021216869354,0.9689204692840576,0.03829900175333023,0.9674914479255676
147,0.9835366606712341,0.8433944582939148,0.1945507526397705,0.9857016205787659
148,0.9421117305755615,0.736751139163971,0.2672087252140045,0.519980251789093
149,0.2607298195362091,0.5742062926292419,0.17573420703411102,0.6902949213981628
150,0.9650555849075317,0.20030684769153595,0.027264753356575966,0.19614481925964355
151,0.205532044172287,0.22735002636909485,0.5580824613571167,0.2795652747154236
152,0.11125554889440536,0.015102332457900047,0.9075629711151123,0.08701372146606445
153,0.9872912168502808,0.008561008609831333,0.9885733723640442,0.9885073304176331
154,0.053995370864868164,0.0254269577562809,0.43601787090301514,0.9690196514129639
155,0.9540566802024841,0.2851254343986511,0.9079486727714539,0.2686614990234375
156,0.17518165707588196,0.973415732383728,0.7916183471679688,0.7498112916946411
157,0.9870611429214478,0.7929192781448364,0.015020049177110195,0.20039580762386322
158,0.18385300040245056,0.9317132830619812,0.972403883934021,0.04205867648124695
159,0.10084168612957001,0.08136732876300812,0.052992191165685654,0.07538006454706192
160,0.9843220114707947,0.8955050706863403,0.1515709012746811,0.9034835696220398
161,0.1172713115811348,0.9834144115447998,0.8870287537574768,0.7773094177246094
162,0.08256666362285614,0.4024248719215393,0.657785952091217,0.27419403195381165
163,0.9345832467079163,0.02678854949772358,0.49659374356269836,0.05896580591797829
164,0.13761992752552032,0.02635509893298149,0.09272556006908417,0.057786788791418076
165,0.13589632511138916,0.8633857369422913,0.9492347240447998,0.9034451842308044
166,0.9343856573104858,0.37164103984832764,0.08707193285226822,0.056134942919015884
167,0.6681676506996155,0.6549702286720276,0.8027381896972656,0.19625508785247803
168,0.9279232621192932,0.8689084053039551,0.15540315210819244,0.10782942175865173
169,0.011525604873895645,0.9501835703849792,0.9887083768844604,0.088297039270401
170,0.8764082193374634,0.1999598741531372,0.20496952533721924,0.917363166809082
171,0.6033353805541992,0.9091647863388062,0.4555817246437073,0.47075363993644714
172,0.05142857879400253,0.038200393319129944,0.07129217684268951,0.9538926482200623
173,0.07080288231372833,0.8926206231117249,0.18691298365592957,0.8134477734565735
174,0.9449543952941895,0.01138747576624155,0.24817883968353271,0.030518295243382454
175,0.538884162902832,0.8323559165000916,0.2586418092250824,0.9116227030754089
176,0.4801422953605652,0.03320886567234993,0.9390131235122681,0.020754024386405945
177,0.022404564544558525,0.8706114292144775,0.23382893204689026,0.7490794658660889
178,0.7987948060035706,0.3494091331958771,0.862445592880249,0.9297794103622437
179,0.9942851662635803,0.030544107779860497,0.007602306082844734,0.9703501462936401
180,0.732842743396759,0.05627413094043732,0.8248199224472046,0.10436496883630753
181,0.13490360975265503,0.3493043780326843,0.841778576374054,0.6790010333061218
182,0.40948182344436646,0.3682088553905487,0.4056704342365265,0.40963438153266907
183,0.08588968962430954,0.8894901275634766,0.1569231003522873,0.5685727596282959
184,0.043176472187042236,0.30455654859542847,0.9470791816711426,0.02855609357357025
185,0.008126074448227882,0.9699517488479614,0.016938557848334312,0.960831880569458
186,0.921511173248291,0.4030998647212982,0.0777059867978096,0.2822067141532898
187,0.7355966567993164,0.23836596310138702,0.49487975239753723,0.2442963421344757
188,0.06995366513729095,0.012688696384429932,0.6920223832130432,0.31156259775161743
189,0.9689704179763794,0.9441406726837158,0.9588431119918823,0.9680227637290955
190,0.9555274844169617,0.9542564153671265,0.09847988933324814,0.13990791141986847
191,0.8890265226364136,0.4660851061344147,0.11543310433626175,0.46191394329071045
192,0.9869913458824158,0.9490399956703186,0.27354180812835693,0.971542239189148
193,0.04585903882980347,0.983415961265564,0.6003580689430237,0.7171490788459778
194,0.9858332872390747,0.8752657771110535,0.04866388067603111,0.05000539869070053
195,0.3648757338523865,0.8290653228759766,0.5095226764678955,0.3368954360485077
196,0.30843639373779297,0.5453349947929382,0.059719715267419815,0.18302209675312042
197,0.9884678721427917,0.028872715309262276,0.049106381833553314,0.019568171352148056
198,0.8347892165184021,0.817042350769043,0.7634509205818176,0.9585488438606262
199,0.0026849075220525265,0.9950540065765381,0.9963027238845825,0.011381382122635841
200,0.3230726420879364,0.7958337068557739,0.7055791616439819,0.8647255301475525
201,0.9386756420135498,0.15328024327754974,0.8027483224868774,0.883842408657074
202,0.835486888885498,0.47423601150512695,0.44022470712661743,0.6847118735313416
203,0.04541313275694847,0.8924370408058167,0.9830189943313599,0.03479524701833725
204,0.512710452079773,0.5232895016670227,0.5772161483764648,0.6723363399505615
205,0.9697626233100891,0.9801830053329468,0.05243613198399544,0.9793379902839661
206,0.0863013043999672,0.05126473307609558,0.6330198645591736,0.4222124516963959
207,0.14095614850521088,0.04101591184735298,0.9809983968734741,0.9690593481063843
208,0.8534979820251465,0.18855653703212738,0.07058078050613403,0.9359740018844604
209,0.9704563617706299,0.8332120180130005,0.2955378592014313,0.8535040616989136
210,0.47510433197021484,0.7418720722198486,0.9749917984008789,0.4527430534362793
211,0.5198230147361755,0.7859930992126465,0.8303384780883789,0.8667936325073242
212,0.7490058541297913,0.9665018320083618,0.49447786808013916,0.21744738519191742
213,0.30864912271499634,0.17378978431224823,0.6870149374008179,0.10225056856870651
214,0.8109817504882812,0.9560630917549133,0.36233726143836975,0.613315224647522
215,0.930465817451477,0.6355047821998596,0.5050933957099915,0.15099690854549408
216,0.9185521006584167,0.07264765352010727,0.01963268406689167,0.9257345199584961
217,0.8696783781051636,0.429295152425766,0.8827111124992371,0.828117847442627
218,0.3876146972179413,0.01356063224375248,0.11127720773220062,0.5130650997161865
219,0.6249174475669861,0.1386408507823944,0.8858944773674011,0.6650225520133972
220,0.22806532680988312,0.06714514642953873,0.9233687520027161,0.7260295748710632
221,0.07910842448472977,0.21038345992565155,0.18782123923301697,0.6673504114151001
222,0.9518842697143555,0.07890668511390686,0.9442422986030579,0.06808645278215408
223,0.748934805393219,0.6583502888679504,0.41843724250793457,0.7961692214012146
224,0.9931802749633789,0.1430131196975708,0.01488478947430849,0.848789632320404
225,0.3501632809638977,0.5655826926231384,0.1922960728406906,0.6471258997917175
226,0.006865292321890593,0.009203692898154259,0.9920142292976379,0.009737863205373287
227,0.5985764265060425,0.39499425888061523,0.5850117206573486,0.6020179986953735
228,0.18711206316947937,0.05998137965798378,0.9369141459465027,0.80744868516922
229,0.7393009662628174,0.51374751329422,0.4019743800163269,0.269786536693573
230,0.949190616607666,0.6496270895004272,0.8898910880088806,0.673501193523407
231,0.9401810765266418,0.028581790626049042,0.028710726648569107,0.9163728952407837
232,0.3971590995788574,0.09935848414897919,0.9198146462440491,0.11324671655893326
233,0.030921295285224915,0.04686392843723297,0.14201925694942474,0.03526877611875534
234,0.9818906784057617,0.07961244881153107,0.03256060183048248,0.9327491521835327
235,0.9585762619972229,0.19701896607875824,0.2709508538246155,0.038272567093372345
236,0.1602456271648407,0.21596358716487885,0.9143572449684143,0.018191395327448845
237,0.4285900592803955,0.30714279413223267,0.3067283630371094,0.3676968812942505
238,0.05980024114251137,0.5641763210296631,0.9579696655273438,0.04637809842824936
239,0.0815708339214325,0.05675125494599342,0.6517811417579651,0.3167131841182709
240,0.9928655028343201,0.017395244911313057,0.007731225807219744,0.9798001646995544
241,0.98041832447052,0.004272988066077232,0.9935534000396729,0.9959361553192139
242,0.9859693050384521,0.5309141278266907,0.024660345166921616,0.4276462197303772
243,0.6516366600990295,0.951781153678894,0.4590606093406677,0.5601317882537842
244,0.11585550010204315,0.9400593042373657,0.8951670527458191,0.880915105342865
245,0.021035855636000633,0.01829473301768303,0.9805126190185547,0.01176460087299347
246,0.9845758676528931,0.013170485384762287,0.9785709977149963,0.014731157571077347
247,0.4049164652824402,0.8290229439735413,0.7311643958091736,0.8870413303375244
248,0.8042454123497009,0.025452617555856705,0.7209305763244629,0.39530622959136963
249,0.9292324781417847,0.6583507061004639,0.1552903801202774,0.8125187158584595
250,0.861950159072876,0.06419648230075836,0.9160588383674622,0.07699143141508102
251,0.8448656797409058,0.15651988983154297,0.07033827900886536,0.1097734272480011
252,0.9580376744270325,0.3385433256626129,0.20537571609020233,0.42010146379470825
253,0.01044539175927639,0.013385297730565071,0.9459959268569946,0.9808987975120544
254,0.2637738287448883,0.022377481684088707,0.42003780603408813,0.16548290848731995
255,0.9929901957511902,0.9667701721191406,0.11052384227514267,0.9706467986106873
256,0.3868539333343506,0.6978972554206848,0.6516799926757812,0.04553726315498352
257,0.9931532144546509,0.01813615672290325,0.018346386030316353,0.9752135872840881
258,0.9772883057594299,0.16521349549293518,0.6643760204315186,0.10539571195840836
259,0.8215631246566772,0.1838969588279724,0.08344165235757828,0.8544151782989502
260,0.950036883354187,0.558271050453186,0.12270019948482513,0.5153264999389648
261,0.7145766019821167,0.9012801647186279,0.22324678301811218,0.42740365862846375
262,0.9024468660354614,0.7823128700256348,0.5893130898475647,0.8488190770149231
263,0.43041908740997314,0.5103064775466919,0.6364627480506897,0.5636184811592102
264,0.964615523815155,0.08397609740495682,0.12029705196619034,0.020015662536025047
265,0.8945034146308899,0.8733998537063599,0.8783984780311584,0.9767536520957947
266,0.1317579299211502,0.9539956450462341,0.9147205948829651,0.06364697962999344
267,0.8410133123397827,0.9191373586654663,0.05680564045906067,0.18169014155864716
268,0.6528072357177734,0.33606553077697754,0.8162262439727783,0.6641386151313782
269,0.4067350924015045,0.06259351968765259,0.772887110710144,0.6293691992759705
270,0.8126180768013,0.9010745882987976,0.2913728952407837,0.5112230181694031
271,0.18616659939289093,0.38687410950660706,0.44692057371139526,0.4703478515148163
272,0.9518328905105591,0.027568981051445007,0.9398987889289856,0.9705259799957275
273,0.9875835180282593,0.022232847288250923,0.016447659581899643,0.030500128865242004
274,0.13530753552913666,0.4532420337200165,0.9164174199104309,0.06449154764413834
275,0.8122768998146057,0.6508911848068237,0.6654187440872192,0.8105454444885254
276,0.10189276933670044,0.4469883441925049,0.8264527320861816,0.3989405632019043
277,0.835971474647522,0.7159923911094666,0.4157247543334961,0.8472468852996826
278,0.8689147233963013,0.7808049917221069,0.39113324880599976,0.8460218906402588
279,0.29018640518188477,0.11085138469934464,0.125450998544693,0.8939192891120911
280,0.5761070847511292,0.019422635436058044,0.7885228991508484,0.44410017132759094
281,0.9024403095245361,0.09591051936149597,0.3180174231529236,0.9842312335968018
282,0.10732972621917725,0.04866548627614975,0.22657276690006256,0.7369933724403381
283,0.772077739238739,0.7849682569503784,0.6249188184738159,0.7387012243270874
284,0.7809804081916809,0.6537885069847107,0.16325446963310242,0.1219317689538002
285,0.025798307731747627,0.09537172317504883,0.46358343958854675,0.1777193248271942
286,0.05193450674414635,0.11226096749305725,0.9534372091293335,0.9356408715248108
287,0.12048237770795822,0.03595573082566261,0.9167646169662476,0.07877296954393387
288,0.9786567091941833,0.4383385181427002,0.24109935760498047,0.8257647156715393
289,0.14368440210819244,0.017620721831917763,0.30896326899528503,0.15447962284088135
290,0.9959514737129211,0.9896101355552673,0.9765287041664124,0.9957723617553711
291,0.0085667185485363,0.9699748158454895,0.9739917516708374,0.08900639414787292
292,0.05280083417892456,0.046292033046483994,0.8609737157821655,0.5255205035209656
293,0.41828787326812744,0.6216591000556946,0.8937267065048218,0.3679846525192261
294,0.8676239252090454,0.5368705987930298,0.5933477282524109,0.4981076121330261
295,0.041886355727910995,0.04362708330154419,0.9509751796722412,0.9308342933654785
296,0.016576385125517845,0.03605832904577255,0.143567755818367,0.02611377462744713
297,0.10048042982816696,0.8752009868621826,0.7807743549346924,0.10051874816417694
298,0.3838810920715332,0.4086514413356781,0.33808255195617676,0.6088480949401855
299,0.9935635924339294,0.9937835931777954,0.9914787411689758,0.006611575838178396
300,0.207358717918396,0.3444368839263916,0.6932600736618042,0.9715481400489807
301,0.8094702363014221,0.9210504293441772,0.7321149706840515,0.9034237861633301
302,0.9540772438049316,0.19261854887008667,0.5711478590965271,0.9790777564048767
303,0.9603709578514099,0.5845707058906555,0.40946510434150696,0.9865047931671143
304,0.09600803256034851,0.9453774094581604,0.14146819710731506,0.5440219640731812
305,0.9927135109901428,0.1416693478822708,0.010812071152031422,0.859395444393158
306,0.7202610969543457,0.19978320598602295,0.811913013458252,0.1912005990743637
307,0.9754376411437988,0.03253152221441269,0.9754408001899719,0.03240514174103737
308,0.8030650019645691,0.9724939465522766,0.9595410823822021,0.2182699292898178
309,0.16778060793876648,0.15404681861400604,0.1949346512556076,0.926136314868927
310,0.11151280999183655,0.2586561441421509,0.10926550626754761,0.7386566996574402
311,0.007555696181952953,0.05999127775430679,0.9629470109939575,0.03629111498594284
312,0.9949471354484558,0.8549082279205322,0.11060764640569687,0.03049314208328724
313,0.9910863637924194,0.9342589378356934,0.9348596334457397,0.947746753692627
314,0.9238816499710083,0.09256051480770111,0.9447897672653198,0.1401064246892929
315,0.8388228416442871,0.8448035717010498,0.8464537858963013,0.8470715880393982
316,0.35992690920829773,0.47331658005714417,0.11259962618350983,0.09486927092075348
317,0.32557493448257446,0.35512715578079224,0.3693728744983673,0.8727813363075256
318,0.13389113545417786,0.1856117695569992,0.30468231439590454,0.656114399433136
319,0.8439836502075195,0.7801202535629272,0.534373939037323,0.7512699365615845
320,0.14110468327999115,0.04337436705827713,0.20529387891292572,0.1527663767337799
321,0.9722843170166016,0.39320117235183716,0.38518214225769043,0.9014341235160828
322,0.9863635301589966,0.9672458171844482,0.9518870115280151,0.975404679775238
323,0.6771479845046997,0.07302594929933548,0.658818781375885,0.9704970121383667
324,0.4892354905605316,0.4755558669567108,0.4837128818035126,0.1720413863658905
325,0.04047183692455292,0.9611964225769043,0.9304647445678711,0.9693331122398376
326,0.04175620898604393,0.9702736139297485,0.961724579334259,0.5861777663230896
327,0.20061464607715607,0.3206423819065094,0.23077617585659027,0.5961514115333557
328,0.22738157212734222,0.26301562786102295,0.5869563817977905,0.11608913540840149
329,0.322738379240036,0.0691126137971878,0.5429831147193909,0.46674102544784546
330,0.9801436066627502,0.19972220063209534,0.9676795601844788,0.9889082908630371
331,0.08903378993272781,0.09685016423463821,0.4005768299102783,0.15653321146965027
332,0.03959045931696892,0.04963318631052971,0.07143523544073105,0.9288501143455505
333,0.8322311043739319,0.2514006495475769,0.24645525217056274,0.8601428270339966
334,0.2631651759147644,0.41428932547569275,0.664952278137207,0.4397287368774414
335,0.9290799498558044,0.0969337597489357,0.08516707271337509,0.09008712321519852
336,0.0038942841347306967,0.9555481672286987,0.9921543002128601,0.006154143717139959
337,0.7826030850410461,0.4125975966453552,0.20147164165973663,0.3968411087989807
338,0.9263048768043518,0.983378529548645,0.07481694966554642,0.05215681344270706
339,0.9065304398536682,0.08066651970148087,0.17868411540985107,0.7729461193084717
340,0.1267060786485672,0.15979695320129395,0.8259064555168152,0.3901911675930023
341,0.9936884045600891,0.006511082407087088,0.990780770778656,0.015241033397614956
342,0.9859780073165894,0.2609708309173584,0.021918462589383125,0.7522761821746826
343,0.7130310535430908,0.02613714523613453,0.9678685069084167,0.022673415020108223
344,0.991510272026062,0.951839804649353,0.8643731474876404,0.9547091126441956
345,0.40218982100486755,0.8524993062019348,0.8635137677192688,0.04610035568475723
346,0.6508779525756836,0.7758587598800659,0.5759628415107727,0.7823665738105774
347,0.9812134504318237,0.24404221773147583,0.8525846004486084,0.8083438277244568
348,0.16191817820072174,0.9165622591972351,0.8801582455635071,0.04474712908267975
349,0.12696386873722076,0.5239263772964478,0.030893046408891678,0.5129275918006897
350,0.017667850479483604,0.9853770732879639,0.9837563633918762,0.9941266179084778
351,0.015475738793611526,0.011370844207704067,0.017454568296670914,0.018351098522543907
352,0.7031888961791992,0.9811922311782837,0.27034154534339905,0.18587949872016907
353,0.09843657165765762,0.11389927566051483,0.9313063621520996,0.027074484154582024
354,0.897826075553894,0.02054561860859394,0.8572407364845276,0.06766855716705322
355,0.7116857171058655,0.46218642592430115,0.26062339544296265,0.6556747555732727
356,0.19842851161956787,0.11531656235456467,0.35820072889328003,0.777122437953949
357,0.0794827863574028,0.9443735480308533,0.09427452832460403,0.9230707883834839
358,0.9938557147979736,0.2554336190223694,0.011562985368072987,0.754902720451355
359,0.5094949007034302,0.06529844552278519,0.5181202292442322,0.561244547367096
360,0.9859215021133423,0.28546425700187683,0.5970755219459534,0.047142013907432556
361,0.6450935006141663,0.3791005313396454,0.6011701822280884,0.31477367877960205
362,0.0027320070657879114,0.9953901171684265,0.9956471920013428,0.004396081902086735
363,0.32556775212287903,0.24466003477573395,0.9616429209709167,0.05267307534813881
364,0.032732367515563965,0.024608930572867393,0.043780822306871414,0.9680782556533813
365,0.7638458609580994,0.9874398708343506,0.2316078543663025,0.061206504702568054
366,0.40260520577430725,0.049072086811065674,0.4004514515399933,0.8859615921974182
367,0.9928256273269653,0.023898158222436905,0.007331617176532745,0.02576439455151558
368,0.9638174772262573,0.830173134803772,0.1813795417547226,0.7088136076927185
369,0.9523667097091675,0.8987823724746704,0.10372813791036606,0.2506674528121948
370,0.9638742208480835,0.6864141821861267,0.7179474234580994,0.916953980922699
